state,h_tract,w_tract,base_r30,base_r45,base_r60,base_r90,avoid_r30,avoid_r45,avoid_r60,avoid_r90
az,04013319002,04013108100,4,6,6,8,0,0,0,1
az,04013319103,04013107700,1,1,1,1,0,0,0,2
az,04013319103,04013112900,1,1,1,1,0,0,0,2
az,04013319104,04013319710,1,1,1,2,0,0,0,0
az,04013319104,04013815402,0,0,0,0,0,0,0,0
az,04013319201,04013216845,2,3,3,3,0,0,0,0
az,04013319201,04013421201,1,2,2,2,0,0,0,0
az,04013319202,04013216835,4,5,5,5,0,0,0,1
az,04013319202,04013810000,0,0,0,0,0,0,0,0
az,04013319401,04013318700,2,2,2,2,0,0,0,0
az,04013319500,04019004069,5,8,12,14,0,0,0,4
az,04013319600,04013107002,0,0,0,0,0,0,0,0
az,04013319706,04013216842,15,18,19,20,0,0,0,0
az,04013319710,04013812200,2,2,2,2,0,0,0,1
az,04013319904,04005000200,5,5,5,6,1,1,1,2
az,04013319904,04013110502,0,0,0,0,0,0,0,0
az,04013319904,04013217203,4,5,5,5,0,0,0,0
az,04013319904,04013619400,0,0,0,0,0,0,0,0
az,04013319905,04013814500,0,0,0,0,0,0,0,0
az,04013319909,04013319910,0,0,0,0,0,0,0,0
az,04013319909,04013617700,5,6,7,7,0,0,0,2
az,04013320001,04013112512,0,0,0,0,0,0,0,0
az,04013320001,04013319709,3,3,3,3,0,0,0,1
az,04013320002,04013319902,2,2,2,2,0,0,0,0
az,04013320002,04013422225,5,5,5,4,0,0,0,1
az,04013320007,04013114301,4,3,3,3,0,0,0,0
az,04013420105,04013112510,3,5,5,5,0,0,0,0
az,04013420105,04013112524,3,5,5,5,0,0,0,0
az,04013420105,04013217600,4,6,6,6,0,0,0,0
az,04013420105,04013217700,4,6,6,6,0,0,0,0
az,04013420107,04013108502,2,2,2,2,0,0,0,0
az,04013420109,04013420706,0,0,0,0,0,0,0,0
az,04013420110,04013420216,0,0,0,0,0,0,0,0
az,04013420111,04013320100,4,7,7,8,0,0,0,1
az,04013420112,04013319403,1,1,1,1,0,0,0,0
az,04013420113,04013422218,2,2,3,4,0,0,0,3
az,04013420113,04013422514,2,2,3,4,0,0,0,3
az,04013420115,04013114100,0,0,0,0,0,0,0,0
az,04013420202,04013422625,0,0,0,0,0,0,0,0
az,04013420202,04013522801,2,4,5,5,0,0,0,0
az,04013420202,04013523104,6,6,6,8,0,0,0,2
az,04013420206,04013319709,0,0,0,0,0,0,0,0
az,04013420206,04013810900,6,7,7,7,0,0,0,0
az,04013420207,04013104214,2,2,2,2,0,0,0,0
az,04013420208,04013319710,9,9,9,9,0,0,0,0
az,04013420208,04013941300,0,2,2,2,0,0,0,0
az,04013420211,04013319910,0,0,0,0,0,0,0,0
az,04013420401,04013812200,6,9,9,9,0,0,0,0
az,04013420402,04013108501,0,0,0,0,0,0,0,0
az,04013420503,04013612301,2,4,4,4,0,0,0,0
az,04013420505,04013422637,4,5,5,5,0,0,0,0
az,04013420602,04013817600,0,0,0,0,0,0,0,0
az,04013420704,04013812200,10,12,13,13,0,0,0,0
az,04013420705,04013112523,2,4,4,4,0,0,0,0
az,04013420800,04013319401,0,0,0,0,0,0,0,0
az,04013421201,04013108100,0,0,0,0,0,0,0,0
az,04013421201,04013108400,0,0,0,0,0,0,0,0
az,04013421202,04013319710,3,3,3,3,0,0,0,2
az,04013421304,04013319710,3,4,4,5,0,0,0,0
az,04013421400,04013116900,6,7,7,7,0,0,0,0
az,04013421501,04013421400,0,0,0,0,0,0,0,0
az,04013421502,04013421400,2,2,2,2,0,0,0,0
az,04013421502,04021000225,2,4,5,5,0,0,0,0
az,04013421701,04013420213,0,0,0,0,0,0,0,0
az,04013421701,04013422307,4,6,7,7,0,0,0,0
az,04013421801,04013422507,0,1,2,1,0,0,0,0
az,04013421802,04013112523,1,1,1,1,0,0,0,0
az,04013421802,04013810000,0,0,0,0,0,0,0,0
az,04013421902,04013104402,1,1,1,1,0,0,0,0
az,04013422001,04013422301,2,3,3,3,0,0,0,0
az,04013422102,04013114301,0,0,0,0,0,0,0,0
az,04013422104,04013108902,0,0,0,0,0,0,0,0
az,04013422104,04013216816,1,1,1,1,0,0,0,0
az,04013422104,04013320100,1,2,2,3,0,0,0,1
az,04013422104,04013422107,0,0,0,0,0,0,0,0
az,04013422107,04013216831,1,2,3,3,0,0,0,0
az,04013422203,04013108602,0,0,0,0,0,0,0,0
az,04013422203,04013114100,0,0,0,0,0,0,0,0
az,04013422203,04013422224,1,1,1,1,0,0,0,0
az,04013422209,04013319910,0,0,0,0,0,0,0,0
az,04013422209,04013941300,6,8,8,8,0,0,0,0
az,04013422210,04013116203,1,1,1,1,0,0,0,0
az,04013422211,04013111202,0,0,0,0,0,0,0,0
az,04013422217,04013113702,0,0,0,0,0,0,0,0
az,04013422218,04013216835,1,1,1,1,0,0,0,1
az,04013422218,04013941200,1,1,1,1,1,1,1,1
az,04013422221,04013103609,0,0,0,0,0,0,0,0
az,04013422223,04019003304,11,15,18,20,0,0,0,4
az,04013422301,04013109001,0,0,0,0,0,0,0,0
az,04013422302,04013421400,2,2,2,2,0,0,0,0
az,04013422305,04013110701,0,0,0,0,0,0,0,0
az,04013422305,04013113204,0,0,0,0,0,0,0,0
az,04013422305,04013422508,0,0,0,0,0,0,0,0
az,04013422309,04013108602,0,0,0,0,0,0,0,0
az,04013422309,04013115200,0,0,0,0,0,0,0,0
az,04013422309,04013810100,0,0,0,0,0,0,0,0
az,04013422401,04013421400,2,2,2,2,0,0,0,0
az,04013422402,04013523102,1,1,2,2,0,0,0,0
az,04013422403,04013113800,0,0,0,0,0,0,0,0
az,04013422403,04013115200,0,0,0,0,0,0,0,0
az,04013422404,04013116500,4,4,5,5,0,0,0,0
az,04013422404,04013816800,5,5,5,5,0,0,0,0
az,04013422501,04013318700,11,12,12,12,0,0,0,0
az,04013422501,04013422636,0,0,0,0,0,0,0,0
az,04013422503,04013103215,1,2,3,3,0,0,0,0
az,04013422504,04013422226,0,0,0,0,0,0,0,0
az,04013422510,04013116712,10,12,12,12,0,0,0,0
az,04013422510,04013811200,2,2,2,2,0,0,0,0
az,04013422511,04013319910,0,0,1,1,0,0,0,0
az,04013422512,04013111203,0,0,0,0,0,0,0,0
az,04013422512,04013816002,0,0,0,0,0,0,0,0
az,04013422513,04013320100,11,12,12,13,0,0,0,1
az,04013422513,04013812200,6,6,6,6,0,0,0,1
az,04013422609,04013812200,0,1,2,3,0,0,0,1
az,04013422610,04013116719,0,0,0,0,0,0,0,0
az,04013422615,04013812400,2,3,3,4,0,0,0,1
az,04013422617,04013815201,0,0,0,0,0,0,0,0
az,04013422617,04021000307,1,2,4,4,0,0,0,0
az,04013422623,04013422510,0,0,0,0,0,0,0,0
az,04013422623,04013618900,0,0,1,1,0,0,0,0
az,04013422624,04013319902,0,0,0,0,0,0,0,0
az,04013422626,04013113204,11,13,13,14,0,0,0,2
az,04013422632,04013110501,0,0,0,0,0,0,0,0
az,04013422634,04013422643,0,0,0,0,0,0,0,0
az,04013422636,04013421400,2,2,2,2,0,0,0,0
az,04013422638,04013103219,2,4,4,4,0,0,0,0
az,04013422638,04013320100,1,2,2,3,0,0,0,1
az,04013422639,04013108400,1,1,2,2,0,0,0,1
az,04013422640,04013319710,3,3,4,4,0,0,0,0
az,04013422640,04013422307,5,5,5,5,0,0,0,0
az,04013422648,04013422652,0,0,0,0,0,0,0,0
az,04013422648,04021000206,7,10,10,10,0,0,0,0
az,04013422648,04021941200,5,4,4,6,0,0,0,0
az,04013422649,04013815401,1,1,1,1,0,0,0,0
az,04013422650,04013103604,0,0,1,1,0,0,0,0
az,04013422651,04013112514,2,2,3,3,0,0,0,0
az,04013422653,04013114900,0,0,0,0,0,0,0,0
az,04013422654,04013422615,2,3,3,3,0,0,0,0
az,04013422657,04013422638,0,0,0,0,0,0,0,0
az,04013422657,04013422639,3,3,3,3,0,0,0,0
az,04013422658,04013318700,1,1,1,1,0,0,0,0
az,04013422660,04013422224,1,1,1,1,0,0,0,0
az,04013522903,04013319202,6,5,5,5,0,0,0,0
az,04013522904,04013114100,7,6,6,6,0,0,0,0
az,04013523002,04013422307,5,5,5,5,0,0,0,0
az,04013523005,04017940100,6,7,7,7,2,2,2,3
az,04013523006,04013810800,0,0,0,0,0,0,0,0
az,04013523007,04013050702,6,6,6,6,0,0,0,0
az,04013523102,04013422607,1,1,1,1,0,0,0,1
az,04013523103,04013319905,0,0,0,0,0,0,0,0
az,04013523104,04013421201,6,7,8,8,0,0,0,0
az,04013610002,04013113204,0,0,0,0,0,0,0,0
az,04013610201,04013061029,6,11,14,14,0,0,0,0
az,04013610301,04013103220,0,0,0,0,0,0,0,0
az,04013610301,04013114100,0,0,0,0,0,0,0,0
az,04013610301,04013216858,1,1,1,1,0,0,0,0
az,04013610301,04013610002,0,0,0,0,0,0,0,0
az,04013610302,04013216813,0,0,1,1,0,0,0,0
az,04013610302,04019003304,3,6,9,11,0,0,0,4
az,04013610400,04013216858,1,1,1,1,0,0,0,0
az,04013610400,04013319710,1,1,1,1,0,0,0,0
az,04013610500,04013030402,1,1,1,1,0,0,0,0
az,04013610600,04013113702,0,0,0,0,0,0,0,0
az,04013610800,04013061043,7,11,14,14,0,0,0,1
az,04013610800,04013114000,0,0,0,0,0,0,0,0
az,04013610800,04013114800,0,0,0,0,0,0,0,0
az,04013610901,04013071509,1,2,2,3,1,1,1,2
az,04013610901,04013615900,2,3,3,5,0,0,0,2
az,04013610903,04013104225,5,4,5,6,0,0,0,1
az,04013610903,04013117100,7,11,13,13,0,0,0,2
az,04013610903,04013614300,6,6,8,8,1,1,1,1
az,04013611100,04013319001,8,11,11,12,1,1,1,2
az,04013611200,04013113800,2,2,2,2,0,0,0,1
az,04013611400,04013071503,3,4,4,5,0,0,0,1
az,04013611400,04013104224,1,2,3,3,0,0,0,1
az,04013611400,04013216855,2,2,2,2,0,0,0,0
az,04013611400,04013612301,1,1,1,1,0,0,0,0
az,04013611500,04013216854,2,2,2,2,0,0,0,0
az,04013611700,04013104207,7,7,7,7,0,0,0,0
az,04013611700,04013108400,2,2,2,2,0,0,0,0
az,04013611700,04013116800,2,2,2,2,0,0,0,0
az,04013611900,04013114000,0,0,0,0,0,0,0,0
az,04013612200,04013109300,2,2,2,2,0,0,0,0
az,04013612301,04013614900,0,0,0,0,0,0,0,0
az,04013612302,04013616500,0,0,0,0,0,0,0,0
az,04013612302,04013810800,0,0,0,0,0,0,0,0
az,04013612401,04013110702,0,0,0,0,0,0,0,0
az,04013612402,04013614800,0,0,0,0,0,0,0,0
az,04013612500,04013216816,0,0,1,1,0,0,0,0
az,04013612700,04013113204,0,0,0,0,0,0,0,0
az,04013612900,04013111602,0,0,0,0,0,0,0,0
az,04013612900,04013217300,3,5,5,5,0,0,0,1
az,04013613000,04013616500,0,0,0,0,0,0,0,0
az,04013613400,04013107201,1,1,1,1,0,0,0,0
az,04013613500,04013061024,8,11,10,10,0,0,0,0
az,04013613500,04019001700,6,8,11,12,0,0,0,2
az,04013613601,04013107102,4,6,6,6,0,0,0,0
az,04013613601,04013616500,2,3,3,4,0,0,0,1
az,04013613602,04013614602,3,4,4,4,0,0,0,1
az,04013613800,04013614700,2,3,3,4,0,0,0,1
az,04013613900,04013108302,8,9,10,11,0,0,0,1
az,04013614000,04025000301,9,11,12,14,2,2,2,6
az,04013614100,04013103220,0,0,0,1,0,0,0,1
az,04013614200,04019001200,7,8,9,12,0,0,0,3
az,04013614300,04013103209,2,2,2,2,1,1,1,1
az,04013614500,04013319403,0,0,0,0,0,0,0,0
az,04013614500,04013320001,0,0,0,0,0,0,0,0
az,04013614500,04013616500,0,0,0,0,0,0,0,0
az,04013614500,04013617700,1,1,1,3,0,0,0,2
az,04013614601,04013615900,0,0,0,2,0,0,0,2
az,04013614700,04013217203,1,3,3,3,0,0,0,0
az,04013614800,04013110701,0,0,1,1,0,0,0,0
az,04013614800,04013614700,0,0,0,0,0,0,0,0
az,04013614900,04013810400,1,1,1,1,0,0,0,0
az,04013615002,04013107800,0,0,0,0,0,0,0,0
az,04013615100,04013103219,0,0,0,0,0,0,0,0
az,04013615100,04013216816,0,0,0,0,0,0,0,0
az,04013615100,04013422304,1,1,1,1,0,0,0,0
az,04013615201,04013112514,0,0,0,0,0,0,0,0
az,04013615700,04013104402,3,3,3,4,0,0,0,1
az,04013615800,04013610600,1,1,1,2,0,0,0,2
az,04013615900,04013109300,3,5,5,5,0,0,0,0
az,04013616200,04013106900,1,1,1,1,0,0,0,0
az,04013616200,04013111800,2,2,2,2,0,0,0,0
az,04013616200,04013113800,2,2,2,2,0,0,0,0
az,04013616200,04013319710,3,3,3,3,0,0,0,0
az,04013616300,04013217201,5,5,5,5,0,0,0,0
az,04013616400,04013217001,3,4,5,5,0,0,0,0
az,04013616500,04013107602,0,0,0,0,0,0,0,0
az,04013616700,04013617600,2,2,2,4,0,0,0,3
az,04013616800,04013104501,1,1,1,1,0,0,0,0
az,04013616800,04013106300,0,0,0,0,0,0,0,0
az,04013616800,04013614100,0,0,0,2,0,0,0,2
az,04013617002,04013117200,0,0,0,0,0,0,0,0
az,04013617600,04013113301,5,8,9,9,0,0,0,0
az,04013617600,04013617700,1,2,3,3,0,0,0,0
az,04013618000,04013104402,2,2,2,2,0,0,0,0
az,04013618000,04013319710,3,3,3,3,0,0,0,0
az,04013618100,04013107800,2,2,2,2,0,0,0,0
az,04013618100,04013610902,6,7,7,9,0,0,0,1
az,04013618400,04013108502,0,0,0,0,0,0,0,0
az,04013618400,04013110502,0,0,0,0,0,0,0,0
az,04013618400,04013111000,0,0,0,0,0,0,0,0
az,04013618400,04013112512,0,0,0,0,0,0,0,0
az,04013618400,04013320100,0,0,0,0,0,0,0,0
az,04013618500,04013112510,0,0,0,0,0,0,0,0
az,04013618500,04013610302,0,0,0,0,0,0,0,0
az,04013618500,04025000302,6,8,9,11,1,1,1,5
az,04013618600,04013113701,0,0,0,0,0,0,0,0
az,04013618800,04013217900,5,8,9,10,0,0,0,0
az,04013618800,04013318400,0,0,1,1,0,0,0,0
az,04013618900,04013113000,0,0,1,1,0,0,0,0
az,04013619000,04013318700,1,1,2,3,0,0,0,0
az,04013619400,04013613601,2,2,2,4,0,0,0,1
az,04013619500,04013109200,2,2,2,2,0,0,0,0
az,04013619602,04013613100,0,0,0,0,0,0,0,0
az,04013619800,04013104402,0,1,1,1,0,0,0,0
az,04013619800,04013216860,2,4,4,4,0,0,0,0
az,04013619800,04013422513,5,9,9,9,0,0,0,0
az,04013723309,04013422301,0,0,0,0,0,0,0,0
az,04013723311,04013071903,6,6,7,8,0,0,0,2
az,04013723311,04013116204,3,3,3,3,0,0,0,0
az,04013810000,04013319910,0,0,0,0,0,0,0,0
az,04013810100,04013980400,1,1,1,1,0,0,0,0
az,04013810100,04019004310,3,4,6,7,0,0,0,2
az,04013810100,04019004515,3,4,5,6,0,0,0,2
az,04013810200,04013422307,0,0,0,0,0,0,0,0
az,04013810300,04013319909,0,0,0,0,0,0,0,0
az,04013810300,04015953001,9,10,10,9,2,2,2,3
az,04013810400,04013318400,2,2,3,3,0,0,0,0
az,04013810400,04013811100,4,4,4,5,1,1,1,3
az,04013810600,04013318400,2,2,3,3,0,0,0,0
az,04013810700,04013422301,0,0,0,0,0,0,0,0
az,04013810700,04013615900,2,4,4,5,0,0,0,0
az,04013810900,04013318400,2,2,3,3,0,0,0,0
az,04013811400,04013318400,6,6,5,5,0,0,0,0
az,04013812100,04013216843,1,1,1,1,0,0,0,0
az,04013812100,04013319910,1,1,1,1,0,0,0,0
az,04013812100,04013810000,3,3,3,3,0,0,0,0
az,04013812200,04013422633,1,1,2,2,0,0,0,0
az,04013812300,04013107601,0,0,0,0,0,0,0,0
az,04013812500,04013817600,0,0,1,1,0,0,0,0
az,04013812600,04013111700,2,2,2,3,0,0,0,1
az,04013812600,04013318700,1,1,1,1,0,0,0,0
az,04013812700,04013813400,1,1,1,1,0,0,0,0
az,04013812900,04013422210,3,3,4,4,0,0,0,0
az,04013813000,04013318700,1,1,1,1,0,0,0,0
az,04013813100,04013114100,0,0,0,0,0,0,0,0
az,04013813300,04013216854,1,3,3,3,0,0,0,0
az,04013813400,04013522801,2,3,3,3,0,0,0,0
az,04013813400,04013810000,3,3,3,3,0,0,0,0
az,04013813700,04013422633,2,2,3,3,0,0,0,0
az,04013813700,04013616400,0,0,0,0,0,0,0,0
az,04013813900,04013422639,4,6,7,7,0,0,0,1
az,04013813900,04013813800,0,0,0,0,0,0,0,0
az,04013814100,04013810400,0,0,0,0,0,0,0,0
az,04013814300,04013422209,0,0,0,0,0,0,0,0
az,04013814500,04013318400,0,0,0,0,0,0,0,0
az,04013814500,04013319910,2,2,2,2,0,0,0,0
az,04013814500,04013811100,4,4,4,4,1,1,1,1
az,04013814600,04013817200,4,6,6,7,0,0,0,0
az,04013814802,04013217201,8,9,9,9,0,0,0,0
az,04013814900,04013941300,5,7,7,7,0,0,0,0
az,04013815000,04013319710,1,1,1,1,0,0,0,0
az,04013815000,04013814600,0,0,0,0,0,0,0,0
az,04013815000,04013814801,0,0,0,0,0,0,0,0
az,04013815100,04013420107,4,6,6,6,0,0,0,0
az,04013815201,04013420206,4,6,6,6,0,0,0,0
az,04013815201,04013817200,4,6,6,7,0,0,0,0
az,04013815300,04013110502,0,0,0,0,0,0,0,0
az,04013815402,04013522802,4,5,4,4,0,0,0,0
az,04013815501,04013616600,3,4,4,4,0,0,0,0
az,04013815502,04013116203,2,2,3,3,0,0,0,0
az,04013815502,04013815300,1,1,1,1,0,0,0,0
az,04013815602,04013113301,0,0,0,0,0,0,0,0
az,04013815602,04013319709,1,1,1,1,0,0,0,0
az,04013815602,04013422651,0,0,0,0,0,0,0,0
az,04013815700,04013814802,0,0,0,0,0,0,0,0
az,04013815800,04013319403,0,0,0,0,0,0,0,0
az,04013815800,04019004067,10,16,18,21,0,0,0,5
az,04013815901,04013040525,0,1,1,2,0,0,0,1
az,04013815901,04013116204,0,0,0,1,0,0,0,1
az,04013816001,04013422304,5,5,5,5,0,0,0,0
az,04013816001,04013816002,0,1,1,1,0,0,0,0
az,04013816004,04013319001,3,3,4,4,1,1,1,1
az,04013816005,04013319705,2,3,3,4,0,0,0,0
az,04013816005,04013814802,0,0,0,0,0,0,0,0
az,04013816100,04013107700,0,0,0,0,0,0,0,0
az,04013816100,04013216857,3,7,8,8,0,0,0,0
az,04013816100,04013318700,1,1,1,1,0,0,0,0
az,04013816100,04021000325,0,0,0,0,0,0,0,0
az,04013816200,04013319710,1,1,1,1,0,0,0,0
az,04013816200,04019005400,15,17,18,19,0,0,0,3
az,04013816402,04013523103,0,0,0,0,0,0,0,0
az,04013816901,04013420211,0,0,1,1,0,0,0,0
az,04013816901,04013612301,4,5,6,6,0,0,0,0
az,04013816902,04013422633,0,0,1,1,0,0,0,0
az,04013816903,04013116709,1,1,1,1,0,0,0,0
az,04013817103,04013110501,2,2,3,3,0,0,0,0
az,04013817103,04013422222,5,5,7,7,0,0,0,0
az,04013817600,04013115400,0,0,0,0,0,0,0,0
az,04013817600,04013422649,0,0,0,0,0,0,0,0
az,04013941000,04013107500,0,0,0,0,0,0,0,0
az,04013941300,04013420708,1,1,1,1,0,0,0,0
az,04015950601,04013093002,3,3,3,4,2,2,2,3
az,04015950708,04015953603,0,0,0,0,0,0,0,0
az,04015951401,04015951602,0,0,0,0,0,0,0,0
az,04015951404,04013104214,5,7,9,10,2,2,2,4
az,04015951602,04015951701,0,0,0,0,0,0,0,0
az,04015951702,04015951601,0,0,0,0,0,0,0,0
az,04015951800,04013112900,3,3,3,4,2,2,2,3
az,04015951800,04013617600,3,4,5,5,2,2,2,2
az,04015952006,04015951701,0,0,0,0,0,0,0,0
az,04015952502,04027010911,8,10,10,11,2,2,2,4
az,04015952701,04015953200,1,2,2,2,1,1,1,1
az,04015952901,04005000302,9,10,10,10,1,1,1,1
az,04015952901,04005001104,4,5,5,5,0,0,0,0
az,04015952901,04013114100,8,10,10,9,2,2,2,3
az,04015952902,04015952502,0,0,0,0,0,0,0,0
az,04015953200,04015952400,2,3,3,3,1,1,1,1
az,04015953301,04019001900,11,15,16,17,2,2,2,6
az,04015953405,04015952701,0,0,0,0,0,0,0,0
az,04015953604,04015951504,0,0,0,0,0,0,0,0
az,04015953901,04013614700,9,11,12,12,2,2,2,2
az,04015953902,04015952901,1,1,2,2,0,0,0,0
az,04015953902,04015953602,0,0,0,0,0,0,0,0
az,04015954801,04015953602,0,0,0,0,0,0,0,0
az,04015954802,04015953901,0,0,0,0,0,0,0,0
az,04017940100,04013319710,5,5,6,6,1,1,2,4
az,04017940301,04017940302,0,0,0,0,0,0,0,0
az,04017960600,04017940100,5,5,5,5,0,0,0,0
az,04017960600,04017961701,12,12,12,12,0,0,0,0
az,04017963300,04017960500,0,0,0,0,0,0,0,0
az,04019000200,04019000501,3,2,2,2,0,0,0,0
az,04019000700,04019000100,3,3,3,3,0,0,0,0
az,04019001100,04019004514,1,1,1,2,0,0,0,1
az,04019001200,04019003802,4,4,4,4,0,0,0,0
az,04019001200,04019003901,1,1,1,1,0,0,0,0
az,04019001303,04019003002,3,5,6,7,0,0,0,2
az,04019001303,04019004613,2,2,3,3,0,0,0,1
az,04019001304,04019004072,5,6,6,9,0,0,0,3
az,04019001400,04019004616,2,2,2,2,0,0,0,2
az,04019002000,04019004042,7,7,9,8,0,0,0,1
az,04019002100,04019004035,2,3,3,5,1,1,1,2
az,04019002503,04019003400,2,2,3,3,0,0,0,0
az,04019002505,04019002509,4,4,4,4,0,0,0,1
az,04019002507,04013116203,2,4,5,7,0,0,0,3
az,04019002509,04019002202,3,5,5,5,0,0,0,0
az,04019002602,04019002604,0,0,0,0,0,0,0,0
az,04019002604,04019004610,0,0,1,1,0,0,0,0
az,04019002702,04019003002,2,4,4,5,0,0,0,1
az,04019002702,04019004073,5,7,9,11,0,0,0,0
az,04019002703,04013082002,3,5,8,10,0,0,0,3
az,04019002703,04019002905,1,1,1,1,0,0,0,0
az,04019002802,04019004422,5,5,5,5,0,0,0,0
az,04019002901,04019004075,5,7,9,10,0,0,1,2
az,04019003003,04019001900,2,4,4,6,0,0,0,1
az,04019003003,04019004039,0,0,1,2,0,0,0,0
az,04019003102,04019001500,3,3,4,4,0,0,0,0
az,04019003201,04019000600,2,2,2,2,0,0,0,0
az,04019003303,04019000501,6,6,6,10,0,0,0,2
az,04019003400,04013103209,6,9,10,13,0,0,0,4
az,04019003400,04019004711,1,1,3,4,0,0,0,0
az,04019003502,04019000100,4,6,7,8,0,0,0,0
az,04019003502,04019004058,4,4,6,5,0,0,0,0
az,04019003503,04019002906,6,6,8,8,0,0,0,1
az,04019003601,04019004055,4,5,6,6,0,0,0,1
az,04019003705,04019004073,0,0,1,2,0,0,0,1
az,04019003706,04019003400,1,1,1,1,0,0,0,1
az,04019003706,04019004510,9,12,12,11,0,0,0,3
az,04019003707,04019004044,6,6,8,8,0,0,0,1
az,04019003802,04013092716,5,6,7,9,0,0,0,3
az,04019003902,04019000100,0,1,1,1,0,0,0,0
az,04019003903,04019003400,1,2,3,4,0,0,0,0
az,04019003903,04019003901,0,0,0,0,0,0,0,0
az,04019004008,04019004073,0,0,0,0,0,0,0,0
az,04019004031,04019004030,0,0,0,1,0,0,0,1
az,04019004032,04019004616,2,3,6,7,0,0,0,1
az,04019004033,04013614700,4,7,8,10,0,0,0,5
az,04019004042,04019000100,6,10,10,14,0,0,0,4
az,04019004042,04019004067,0,0,0,1,0,0,0,1
az,04019004042,04019004118,3,3,3,3,0,0,0,0
az,04019004046,04019002100,1,3,3,6,0,0,0,3
az,04019004046,04019004430,5,5,7,9,0,0,0,2
az,04019004047,04013422506,13,15,18,22,0,0,0,4
az,04019004047,04019004711,1,1,3,5,0,0,0,1
az,04019004049,04019004714,1,6,8,9,0,0,0,2
az,04019004051,04019000100,6,7,10,13,0,0,0,2
az,04019004054,04019004073,1,2,4,7,0,0,0,1
az,04019004056,04019004508,4,7,9,9,0,0,0,3
az,04019004057,04019004073,1,1,1,2,0,0,0,0
az,04019004063,04019002201,0,0,1,2,0,0,0,2
az,04019004063,04019004073,0,0,0,1,0,0,0,1
az,04019004069,04019004039,1,1,1,2,0,0,0,1
az,04019004070,04019004624,5,10,11,14,0,0,0,2
az,04019004071,04013103219,15,20,23,25,0,0,0,4
az,04019004073,04013217201,7,9,10,10,0,0,0,2
az,04019004073,04019004650,3,3,4,4,0,0,0,0
az,04019004074,04019004062,0,0,0,0,0,0,0,0
az,04019004076,04019004118,1,1,1,1,0,0,0,0
az,04019004080,04019004073,1,2,4,5,0,0,0,2
az,04019004081,04013422305,10,12,12,14,0,0,0,4
az,04019004109,04019003400,1,1,1,1,0,0,0,0
az,04019004109,04019004068,2,3,3,4,0,0,0,2
az,04019004109,04019004415,1,1,1,1,0,0,0,0
az,04019004115,04019004073,0,0,0,0,0,0,0,0
az,04019004116,04019004615,0,0,1,1,0,0,0,0
az,04019004127,04019000100,0,1,1,2,0,0,0,1
az,04019004127,04019004069,3,2,3,3,0,0,0,1
az,04019004128,04019004068,3,4,7,8,0,0,0,1
az,04019004313,04019004067,3,5,8,8,0,0,0,1
az,04019004313,04019004122,1,3,4,5,0,0,0,0
az,04019004320,04013117200,2,3,4,6,0,0,0,3
az,04019004322,04019004312,0,0,0,0,0,0,0,0
az,04019004326,04019001500,1,3,3,5,0,0,0,1
az,04019004326,04019004508,1,1,1,2,0,0,0,2
az,04019004328,04019004317,0,0,0,0,0,0,0,0
az,04019004330,04013110501,2,3,4,6,0,0,0,3
az,04019004333,04019941000,0,0,0,0,0,0,0,0
az,04019004335,04019004327,0,0,0,0,0,0,0,0
az,04019004404,04013110600,3,4,5,6,0,0,0,2
az,04019004414,04019004122,1,1,1,1,0,0,0,0
az,04019004415,04019000100,0,1,1,1,0,0,0,0
az,04019004419,04013817000,10,13,13,13,0,0,0,3
az,04019004422,04013614900,2,3,4,5,0,0,0,2
az,04019004424,04019000100,0,1,1,2,0,0,0,1
az,04019004430,04019004624,0,0,0,0,0,0,0,0
az,04019004431,04013116738,3,5,6,8,0,0,0,3
az,04019004431,04019002904,3,5,6,6,0,0,0,3
az,04019004436,04019004711,2,4,4,4,0,0,0,0
az,04019004437,04019004075,2,4,4,7,1,1,1,5
az,04019004437,04019004078,6,7,9,9,1,1,1,5
az,04019004437,04019004616,0,1,1,1,0,0,0,1
az,04019004438,04019004430,0,0,0,0,0,0,0,0
az,04019004438,04023966301,4,5,6,6,0,0,0,1
az,04019004439,04013113204,2,3,4,5,0,0,0,2
az,04019004440,04019004614,2,4,4,4,0,0,0,0
az,04019004505,04013107700,2,3,4,5,0,0,0,2
az,04019004508,04013082002,2,3,4,6,0,0,0,3
az,04019004515,04019004642,3,6,8,8,0,0,0,2
az,04019004613,04019004648,2,3,3,3,0,0,0,1
az,04019004614,04019004710,1,2,2,2,1,1,1,3
az,04019004615,04019000100,0,1,2,2,0,0,0,1
az,04019004618,04013422226,11,12,13,14,0,0,0,2
az,04019004619,04013816002,11,16,16,16,0,0,0,2
az,04019004619,04019004051,4,5,6,7,0,0,0,0
az,04019004624,04027011121,4,5,8,8,0,0,0,1
az,04019004626,04019003003,2,4,4,5,0,0,0,0
az,04019004626,04019004068,1,4,4,5,0,0,0,0
az,04019004628,04019004431,3,4,4,4,0,0,0,0
az,04019004631,04021001500,6,8,9,8,0,0,0,1
az,04019004632,04013103219,11,15,16,16,0,0,0,2
az,04019004632,04019004714,0,1,1,1,0,0,0,0
az,04019004633,04019004508,0,0,0,0,0,0,0,0
az,04019004634,04019004613,0,1,1,1,0,0,0,0
az,04019004634,04019004635,2,2,2,2,0,0,0,0
az,04019004635,04019000501,9,12,11,10,0,0,0,1
